,inputs,targets
789,"Eq(311*f(x) - 390*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(195 - sqrt(37714))) + C2*exp(x*(sqrt(37714) + 195)))"
790,"Eq(170*f(x) - 901*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(901 - sqrt(811121))/2) + C2*exp(x*(sqrt(811121) + 901)/2))"
791,"Eq(103*f(x) - 505*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(505 - sqrt(254613))/2) + C2*exp(x*(sqrt(254613) + 505)/2))"
792,"Eq(332*f(x) - 471*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(471 - sqrt(220513))/2) + C2*exp(x*(sqrt(220513) + 471)/2))"
793,"Eq(189*f(x) - 64*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(32 - sqrt(835))) + C2*exp(x*(sqrt(835) + 32)))"
794,"Eq(232*f(x) - 389*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(389 - sqrt(150393))/2) + C2*exp(x*(sqrt(150393) + 389)/2))"
795,"Eq(186*f(x) - 291*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(291 - 7*sqrt(1713))/2) + C2*exp(x*(7*sqrt(1713) + 291)/2))"
796,"Eq(172*f(x) - 834*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(417 - sqrt(173717))) + C2*exp(x*(sqrt(173717) + 417)))"
797,"Eq(5*f(x) - 61*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(61 - sqrt(3701))/2) + C2*exp(x*(sqrt(3701) + 61)/2))"
798,"Eq(58*f(x) - 379*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(379 - sqrt(143409))/2) + C2*exp(x*(sqrt(143409) + 379)/2))"
799,"Eq(124*f(x) - 746*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(373 - 3*sqrt(15445))) + C2*exp(x*(3*sqrt(15445) + 373)))"
