,inputs,targets
2897,"Eq(45*f(x) - 789*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(3*x*(263 - sqrt(69149))/2) + C2*exp(3*x*(sqrt(69149) + 263)/2))"
2898,"Eq(224*f(x) - 922*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(461 - sqrt(212297))) + C2*exp(x*(sqrt(212297) + 461)))"
2899,"Eq(110*f(x) - 461*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(461 - sqrt(212081))/2) + C2*exp(x*(sqrt(212081) + 461)/2))"
2900,"Eq(14*f(x) - 489*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(489 - sqrt(239065))/2) + C2*exp(x*(sqrt(239065) + 489)/2))"
2901,"Eq(74*f(x) - 989*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(989 - 5*sqrt(39113))/2) + C2*exp(x*(5*sqrt(39113) + 989)/2))"
2902,"Eq(268*f(x) - 336*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(84 - sqrt(6989))) + C2*exp(2*x*(sqrt(6989) + 84)))"
2903,"Eq(49*f(x) - 30*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(15 - 4*sqrt(11))) + C2*exp(x*(4*sqrt(11) + 15)))"
2904,"Eq(92*f(x) - 759*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(759 - sqrt(575713))/2) + C2*exp(x*(sqrt(575713) + 759)/2))"
2905,"Eq(30*f(x) - 711*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(711 - sqrt(505401))/2) + C2*exp(x*(sqrt(505401) + 711)/2))"
2906,"Eq(43*f(x) - 377*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(377 - 3*sqrt(15773))/2) + C2*exp(x*(3*sqrt(15773) + 377)/2))"
2907,"Eq(268*f(x) - 80*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(20 - 3*sqrt(37))) + C2*exp(2*x*(3*sqrt(37) + 20)))"
2908,"Eq(134*f(x) - 166*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(83 - sqrt(6755))) + C2*exp(x*(sqrt(6755) + 83)))"
2909,"Eq(130*f(x) - 482*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(241 - 3*sqrt(6439))) + C2*exp(x*(3*sqrt(6439) + 241)))"
2910,"Eq(170*f(x) - 549*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(549 - sqrt(300721))/2) + C2*exp(x*(sqrt(300721) + 549)/2))"
2911,"Eq(80*f(x) - 899*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(899 - sqrt(807881))/2) + C2*exp(x*(sqrt(807881) + 899)/2))"
2912,"Eq(286*f(x) - 711*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(711 - sqrt(504377))/2) + C2*exp(x*(sqrt(504377) + 711)/2))"
2913,"Eq(10*f(x) - 124*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(62 - 3*sqrt(426))) + C2*exp(x*(3*sqrt(426) + 62)))"
2914,"Eq(42*f(x) - 59*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(59 - sqrt(3313))/2) + C2*exp(x*(sqrt(3313) + 59)/2))"
2915,"Eq(115*f(x) - 533*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(533 - sqrt(283629))/2) + C2*exp(x*(sqrt(283629) + 533)/2))"
2916,"Eq(42*f(x) - 828*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(414 - sqrt(171354))) + C2*exp(x*(sqrt(171354) + 414)))"
2917,"Eq(2*f(x) - 458*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(229 - sqrt(52439))) + C2*exp(x*(sqrt(52439) + 229)))"
2918,"Eq(45*f(x) - 934*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(467 - 38*sqrt(151))) + C2*exp(x*(38*sqrt(151) + 467)))"
2919,"Eq(347*f(x) - 664*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(332 - sqrt(109877))) + C2*exp(x*(sqrt(109877) + 332)))"
2920,"Eq(98*f(x) - 529*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(529 - sqrt(279449))/2) + C2*exp(x*(sqrt(279449) + 529)/2))"
2921,"Eq(203*f(x) - 312*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(156 - sqrt(24133))) + C2*exp(x*(sqrt(24133) + 156)))"
2922,"Eq(163*f(x) - 301*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(301 - sqrt(89949))/2) + C2*exp(x*(sqrt(89949) + 301)/2))"
2923,"Eq(390*f(x) - 149*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(149 - sqrt(20641))/2) + C2*exp(x*(sqrt(20641) + 149)/2))"
2924,"Eq(151*f(x) - 753*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(753 - sqrt(566405))/2) + C2*exp(x*(sqrt(566405) + 753)/2))"
2925,"Eq(202*f(x) - 253*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(253 - sqrt(63201))/2) + C2*exp(x*(sqrt(63201) + 253)/2))"
2926,"Eq(42*f(x) - 641*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(641 - sqrt(410713))/2) + C2*exp(x*(sqrt(410713) + 641)/2))"
2927,"Eq(193*f(x) - 699*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(699 - sqrt(487829))/2) + C2*exp(x*(sqrt(487829) + 699)/2))"
2928,"Eq(161*f(x) - 856*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(428 - sqrt(183023))) + C2*exp(x*(sqrt(183023) + 428)))"
2929,"Eq(311*f(x) - 465*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(465 - sqrt(214981))/2) + C2*exp(x*(sqrt(214981) + 465)/2))"
2930,"Eq(163*f(x) - 439*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(439 - 3*sqrt(21341))/2) + C2*exp(x*(3*sqrt(21341) + 439)/2))"
2931,"Eq(363*f(x) - 769*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(769 - sqrt(589909))/2) + C2*exp(x*(sqrt(589909) + 769)/2))"
2932,"Eq(129*f(x) - 239*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(239 - sqrt(56605))/2) + C2*exp(x*(sqrt(56605) + 239)/2))"
2933,"Eq(70*f(x) - 699*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(699 - sqrt(488321))/2) + C2*exp(x*(sqrt(488321) + 699)/2))"
2934,"Eq(4*f(x) - 644*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(161 - 72*sqrt(5))) + C2*exp(2*x*(72*sqrt(5) + 161)))"
2935,"Eq(369*f(x) - 649*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(649 - 5*sqrt(16789))/2) + C2*exp(x*(5*sqrt(16789) + 649)/2))"
2936,"Eq(176*f(x) - 43*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(43 - sqrt(1145))/2) + C2*exp(x*(sqrt(1145) + 43)/2))"
2937,"Eq(170*f(x) - 550*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(275 - sqrt(75455))) + C2*exp(x*(sqrt(75455) + 275)))"
2938,"Eq(51*f(x) - 810*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(405 - sqrt(163974))) + C2*exp(x*(sqrt(163974) + 405)))"
2939,"Eq(265*f(x) - 249*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(249 - sqrt(60941))/2) + C2*exp(x*(sqrt(60941) + 249)/2))"
2940,"Eq(30*f(x) - 484*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(242 - sqrt(58534))) + C2*exp(x*(sqrt(58534) + 242)))"
2941,"Eq(304*f(x) - 878*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(439 - sqrt(192417))) + C2*exp(x*(sqrt(192417) + 439)))"
2942,"Eq(374*f(x) - 378*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(189 - sqrt(35347))) + C2*exp(x*(sqrt(35347) + 189)))"
2943,"Eq(393*f(x) - 304*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(152 - sqrt(22711))) + C2*exp(x*(sqrt(22711) + 152)))"
2944,"Eq(79*f(x) - 579*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(579 - 5*sqrt(13397))/2) + C2*exp(x*(5*sqrt(13397) + 579)/2))"
2945,"Eq(51*f(x) - 872*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(436 - sqrt(190045))) + C2*exp(x*(sqrt(190045) + 436)))"
2946,"Eq(13*f(x) - 810*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(405 - 2*sqrt(41003))) + C2*exp(x*(2*sqrt(41003) + 405)))"
2947,"Eq(107*f(x) - 335*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(335 - sqrt(111797))/2) + C2*exp(x*(sqrt(111797) + 335)/2))"
2948,"Eq(78*f(x) - 141*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(141 - sqrt(19569))/2) + C2*exp(x*(sqrt(19569) + 141)/2))"
2949,"Eq(169*f(x) - 752*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(376 - 11*sqrt(1167))) + C2*exp(x*(11*sqrt(1167) + 376)))"
2950,"Eq(18*f(x) - 778*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(389 - sqrt(151303))) + C2*exp(x*(sqrt(151303) + 389)))"
2951,"Eq(400*f(x) - 899*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(899 - sqrt(806601))/2) + C2*exp(x*(sqrt(806601) + 899)/2))"
2952,"Eq(179*f(x) - 863*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(863 - sqrt(744053))/2) + C2*exp(x*(sqrt(744053) + 863)/2))"
2953,"Eq(95*f(x) - 582*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(291 - sqrt(84586))) + C2*exp(x*(sqrt(84586) + 291)))"
2954,"Eq(263*f(x) - 935*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(935 - sqrt(873173))/2) + C2*exp(x*(sqrt(873173) + 935)/2))"
2955,"Eq(371*f(x) - 257*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(257 - sqrt(64565))/2) + C2*exp(x*(sqrt(64565) + 257)/2))"
2956,"Eq(378*f(x) - 194*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(97 - sqrt(9031))) + C2*exp(x*(sqrt(9031) + 97)))"
2957,"Eq(208*f(x) - 309*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(309 - sqrt(94649))/2) + C2*exp(x*(sqrt(94649) + 309)/2))"
2958,"Eq(105*f(x) - 487*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(487 - sqrt(236749))/2) + C2*exp(x*(sqrt(236749) + 487)/2))"
2959,"Eq(99*f(x) - 472*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(236 - sqrt(55597))) + C2*exp(x*(sqrt(55597) + 236)))"
2960,"Eq(245*f(x) - 16*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), (C1*sin(sqrt(181)*x) + C2*cos(sqrt(181)*x))*exp(8*x))"
2961,"Eq(200*f(x) - 493*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(493 - sqrt(242249))/2) + C2*exp(x*(sqrt(242249) + 493)/2))"
2962,"Eq(147*f(x) - 931*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(7*x*(133 - sqrt(17677))/2) + C2*exp(7*x*(sqrt(17677) + 133)/2))"
2963,"Eq(53*f(x) - 560*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(280 - sqrt(78347))) + C2*exp(x*(sqrt(78347) + 280)))"
2964,"Eq(281*f(x) - 502*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(251 - 112*sqrt(5))) + C2*exp(x*(112*sqrt(5) + 251)))"
2965,"Eq(141*f(x) - 2*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), (C1*sin(2*sqrt(35)*x) + C2*cos(2*sqrt(35)*x))*exp(x))"
2966,"Eq(172*f(x) - 486*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(243 - sqrt(58877))) + C2*exp(x*(sqrt(58877) + 243)))"
2967,"Eq(265*f(x) - 647*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(647 - sqrt(417549))/2) + C2*exp(x*(sqrt(417549) + 647)/2))"
2968,"Eq(362*f(x) - 751*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(751 - sqrt(562553))/2) + C2*exp(x*(sqrt(562553) + 751)/2))"
2969,"Eq(142*f(x) - 929*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(929 - sqrt(862473))/2) + C2*exp(x*(sqrt(862473) + 929)/2))"
2970,"Eq(283*f(x) - 41*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(41 - 3*sqrt(61))/2) + C2*exp(x*(3*sqrt(61) + 41)/2))"
2971,"Eq(88*f(x) - 50*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(25 - sqrt(537))) + C2*exp(x*(sqrt(537) + 25)))"
2972,"Eq(173*f(x) - 173*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(173 - 13*sqrt(173))/2) + C2*exp(x*(13*sqrt(173) + 173)/2))"
2973,"Eq(382*f(x) - 286*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(143 - sqrt(20067))) + C2*exp(x*(sqrt(20067) + 143)))"
2974,"Eq(37*f(x) - 586*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(293 - 2*sqrt(21453))) + C2*exp(x*(2*sqrt(21453) + 293)))"
2975,"Eq(317*f(x) - 406*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(203 - 2*sqrt(10223))) + C2*exp(x*(2*sqrt(10223) + 203)))"
2976,"Eq(168*f(x) - 847*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(847 - sqrt(716737))/2) + C2*exp(x*(sqrt(716737) + 847)/2))"
2977,"Eq(363*f(x) - 842*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(421 - sqrt(176878))) + C2*exp(x*(sqrt(176878) + 421)))"
2978,"Eq(377*f(x) - 770*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(385 - 2*sqrt(36962))) + C2*exp(x*(2*sqrt(36962) + 385)))"
2979,"Eq(113*f(x) - 935*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(935 - sqrt(873773))/2) + C2*exp(x*(sqrt(873773) + 935)/2))"
2980,"Eq(328*f(x) - 552*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(138 - sqrt(18962))) + C2*exp(2*x*(sqrt(18962) + 138)))"
2981,"Eq(69*f(x) - 680*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(340 - sqrt(115531))) + C2*exp(x*(sqrt(115531) + 340)))"
2982,"Eq(263*f(x) - 539*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(539 - sqrt(289469))/2) + C2*exp(x*(sqrt(289469) + 539)/2))"
2983,"Eq(26*f(x) - 982*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(491 - sqrt(241055))) + C2*exp(x*(sqrt(241055) + 491)))"
2984,"Eq(214*f(x) - 818*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(409 - 3*sqrt(18563))) + C2*exp(x*(3*sqrt(18563) + 409)))"
2985,"Eq(104*f(x) - 278*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(139 - sqrt(19217))) + C2*exp(x*(sqrt(19217) + 139)))"
2986,"Eq(86*f(x) - 718*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(359 - sqrt(128795))) + C2*exp(x*(sqrt(128795) + 359)))"
2987,"Eq(256*f(x) - 972*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(243 - sqrt(58985))) + C2*exp(2*x*(sqrt(58985) + 243)))"
2988,"Eq(150*f(x) - 552*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(276 - sqrt(76026))) + C2*exp(x*(sqrt(76026) + 276)))"
2989,"Eq(100*f(x) - 179*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(179 - sqrt(31641))/2) + C2*exp(x*(sqrt(31641) + 179)/2))"
2990,"Eq(330*f(x) - 622*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(311 - sqrt(96391))) + C2*exp(x*(sqrt(96391) + 311)))"
2991,"Eq(39*f(x) - 778*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(389 - sqrt(151282))) + C2*exp(x*(sqrt(151282) + 389)))"
2992,"Eq(138*f(x) - 121*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(121 - sqrt(14089))/2) + C2*exp(x*(sqrt(14089) + 121)/2))"
2993,"Eq(294*f(x) - 157*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(157 - sqrt(23473))/2) + C2*exp(x*(sqrt(23473) + 157)/2))"
2994,"Eq(202*f(x) - 139*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(139 - 33*sqrt(17))/2) + C2*exp(x*(33*sqrt(17) + 139)/2))"
2995,"Eq(170*f(x) - 834*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(417 - sqrt(173719))) + C2*exp(x*(sqrt(173719) + 417)))"
2996,"Eq(248*f(x) - 675*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(675 - sqrt(454633))/2) + C2*exp(x*(sqrt(454633) + 675)/2))"
2997,"Eq(156*f(x) - 576*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(144 - sqrt(20697))) + C2*exp(2*x*(sqrt(20697) + 144)))"
2998,"Eq(255*f(x) - 171*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(171 - sqrt(28221))/2) + C2*exp(x*(sqrt(28221) + 171)/2))"
2999,"Eq(257*f(x) - 830*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(415 - 8*sqrt(2687))) + C2*exp(x*(8*sqrt(2687) + 415)))"
3000,"Eq(227*f(x) - 45*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(45 - sqrt(1117))/2) + C2*exp(x*(sqrt(1117) + 45)/2))"
3001,"Eq(95*f(x) - 232*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(116 - sqrt(13361))) + C2*exp(x*(sqrt(13361) + 116)))"
3002,"Eq(68*f(x) - 812*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(203 - 2*sqrt(10298))) + C2*exp(2*x*(2*sqrt(10298) + 203)))"
3003,"Eq(163*f(x) - 7*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), (C1*sin(3*sqrt(67)*x/2) + C2*cos(3*sqrt(67)*x/2))*exp(7*x/2))"
3004,"Eq(264*f(x) - 575*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(575 - sqrt(329569))/2) + C2*exp(x*(sqrt(329569) + 575)/2))"
3005,"Eq(165*f(x) - 994*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(497 - 2*sqrt(61711))) + C2*exp(x*(2*sqrt(61711) + 497)))"
3006,"Eq(68*f(x) - 97*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(97 - sqrt(9137))/2) + C2*exp(x*(sqrt(9137) + 97)/2))"
3007,"Eq(26*f(x) - 564*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(282 - sqrt(79498))) + C2*exp(x*(sqrt(79498) + 282)))"
3008,"Eq(31*f(x) - 8*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), (C1*sin(sqrt(15)*x) + C2*cos(sqrt(15)*x))*exp(4*x))"
3009,"Eq(223*f(x) - 852*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(426 - sqrt(181253))) + C2*exp(x*(sqrt(181253) + 426)))"
3010,"Eq(177*f(x) - 363*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(363 - 79*sqrt(21))/2) + C2*exp(x*(79*sqrt(21) + 363)/2))"
3011,"Eq(82*f(x) - 770*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(385 - sqrt(148143))) + C2*exp(x*(sqrt(148143) + 385)))"
3012,"Eq(68*f(x) - 698*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(349 - sqrt(121733))) + C2*exp(x*(sqrt(121733) + 349)))"
3013,"Eq(192*f(x) - 931*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(931 - sqrt(865993))/2) + C2*exp(x*(sqrt(865993) + 931)/2))"
3014,"Eq(197*f(x) - 190*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(95 - 2*sqrt(2207))) + C2*exp(x*(2*sqrt(2207) + 95)))"
3015,"Eq(33*f(x) - 326*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(163 - 2*sqrt(6634))) + C2*exp(x*(2*sqrt(6634) + 163)))"
3016,"Eq(300*f(x) - 59*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(59 - sqrt(2281))/2) + C2*exp(x*(sqrt(2281) + 59)/2))"
3017,"Eq(285*f(x) - 264*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(132 - sqrt(17139))) + C2*exp(x*(sqrt(17139) + 132)))"
3018,"Eq(282*f(x) - 929*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(929 - sqrt(861913))/2) + C2*exp(x*(sqrt(861913) + 929)/2))"
3019,"Eq(173*f(x) - 684*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(342 - sqrt(116791))) + C2*exp(x*(sqrt(116791) + 342)))"
3020,"Eq(242*f(x) - 273*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(273 - sqrt(73561))/2) + C2*exp(x*(sqrt(73561) + 273)/2))"
3021,"Eq(100*f(x) - 947*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(947 - 3*sqrt(99601))/2) + C2*exp(x*(3*sqrt(99601) + 947)/2))"
3022,"Eq(287*f(x) - 5*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), (C1*sin(sqrt(1123)*x/2) + C2*cos(sqrt(1123)*x/2))*exp(5*x/2))"
3023,"Eq(104*f(x) - 115*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(115 - sqrt(12809))/2) + C2*exp(x*(sqrt(12809) + 115)/2))"
3024,"Eq(348*f(x) - 39*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(39 - sqrt(129))/2) + C2*exp(x*(sqrt(129) + 39)/2))"
3025,"Eq(294*f(x) - 497*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(7*x*(71 - sqrt(5017))/2) + C2*exp(7*x*(sqrt(5017) + 71)/2))"
3026,"Eq(188*f(x) - 893*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(893 - sqrt(796697))/2) + C2*exp(x*(sqrt(796697) + 893)/2))"
